dataset,tier,n_models,metric,comparison,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,attenuation_compatible_95_upper,note
full_fresh_plus_reviewed_corrections,all_10,10,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,all_10,10,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,all_10,10,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,all_10,10,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,all_10,10,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,all_10,10,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,raw_reasoning_8,8,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,claude_summary_only,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,log,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,log,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,log,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,binary,positive_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,binary,positive_minus_known_label,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,binary,known_label_minus_all,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
full_fresh_plus_reviewed_corrections,both_labels_supported,7,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_all,0.011779528789418237,-0.01380778982606845,0.03978993037249053,-0.009815419573323502,-0.01380778982606845,0.03978993037249053,10000,0,0.0,supported,0.01380778982606845,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_known_label,0.00926123896049802,-0.015410789472666496,0.036032564715714775,-0.01130204365684424,-0.015410789472666496,0.036032564715714775,10000,0,0.0,supported,0.015410789472666496,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,known_label_minus_all,0.002518289828920217,-0.007433284882844137,0.010751755070120782,-0.0056085102336314915,-0.007433284882844137,0.010751755070120782,10000,0,0.0,supported,0.007433284882844137,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_negative,0.013453246912920491,-0.023032664493753872,0.05069355584173908,-0.016998477201147288,-0.023032664493753872,0.05069355584173908,10000,0,0.0,supported,0.023032664493753872,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_all,0.044807692307692326,-0.24078354978354977,0.3230769230769231,-0.19,-0.24078354978354977,0.3230769230769231,10000,0,0.0,supported,0.24078354978354977,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_known_label,0.004807692307692291,-0.26498130651220964,0.26954507412721185,-0.21928112164209224,-0.26498130651220964,0.26954507412721185,10000,0,0.0,supported,0.26498130651220964,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,known_label_minus_all,0.040000000000000036,-0.04658114035087719,0.13554490854490858,-0.03355036630036635,-0.04658114035087719,0.13554490854490858,10000,0,0.0,supported,0.04658114035087719,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_negative,0.00017806267806264042,-0.4026342865499069,0.3941880341880341,-0.33884962746854225,-0.4026342865499069,0.3941880341880341,10000,0,0.0,supported,0.4026342865499069,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_all,-0.03325823430014552,,,,-0.16460823465096874,0.09800507535550551,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_known_label,-0.04198618726348258,,,,-0.17513760298470915,0.08816637416304429,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,known_label_minus_all,0.00872795296333706,-0.005276783955150321,0.024918302433948103,-0.0031471480036541874,-0.005276783955150321,0.024918302433948103,10000,0,0.0,supported,0.005276783955150321,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_negative,-0.050330740460101,,,,-0.2056189015189478,0.10412549596729193,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_all,-0.038509316770186375,,,,-0.6256903701609293,0.4692978193256521,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_known_label,-0.052095059412132605,,,,-0.6286168253273516,0.4550490898069599,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,known_label_minus_all,0.01358574264194623,-0.04696726072173617,0.08466899559305155,-0.037836581180868356,-0.04696726072173617,0.08466899559305155,10000,0,0.0,supported,0.04696726072173617,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_negative,-0.06302681992337161,,,,-0.7107916030329823,0.5254464285714286,10000,54,0.0054,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_all,-0.020037779252806587,-0.22909661893100866,0.14556260731542037,-0.18840735347603593,-0.22909661893100866,0.14556260731542037,10000,0,0.0,supported,0.22909661893100866,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_known_label,-0.020037779252806587,-0.22909661893100866,0.14556260731542037,-0.18840735347603593,-0.22909661893100866,0.14556260731542037,10000,0,0.0,supported,0.22909661893100866,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_negative,-0.10401303532353268,,,,-1.1458291145999566,0.7199649016697854,10000,25,0.0025,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_all,-0.05396270396270403,-0.1732049203718208,0.05743593413678384,-0.15058396949701294,-0.1732049203718208,0.05743593413678384,10000,0,0.0,supported,0.1732049203718208,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_known_label,-0.05396270396270403,-0.1732049203718208,0.05743593413678384,-0.15058396949701294,-0.1732049203718208,0.05743593413678384,10000,0,0.0,supported,0.1732049203718208,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_negative,-0.25915750915750924,,,,-0.7847163947163948,0.3300789172513307,10000,25,0.0025,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_all,-0.029326597851618175,-0.0953221580037095,0.025827420743231296,-0.08214770657333208,-0.0953221580037095,0.025827420743231296,10000,0,0.0,supported,0.0953221580037095,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_known_label,-0.029326597851618175,-0.0953221580037095,0.025827420743231296,-0.08214770657333208,-0.0953221580037095,0.025827420743231296,10000,0,0.0,supported,0.0953221580037095,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_negative,-0.07422773766075608,,,,-0.29243665478899405,0.1553632248210004,10000,3849,0.3849,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_all,-0.0299873737373737,-0.11288528103796074,0.04963235294117646,-0.09856630824372759,-0.11288528103796074,0.04963235294117646,10000,0,0.0,supported,0.11288528103796074,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_known_label,-0.0299873737373737,-0.11288528103796074,0.04963235294117646,-0.09856630824372759,-0.11288528103796074,0.04963235294117646,10000,0,0.0,supported,0.11288528103796074,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_negative,0.12152777777777779,,,,-0.07019247709654686,0.3156847689515566,10000,3849,0.3849,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_all,0.005049098512273531,-0.027842041033417163,0.045693643192927055,-0.022342697884614182,-0.027842041033417163,0.045693643192927055,10000,0,0.0,supported,0.027842041033417163,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_known_label,0.005112251907430476,-0.027550497665615833,0.045979731451609544,-0.022106602304789114,-0.027550497665615833,0.045979731451609544,10000,0,0.0,supported,0.027550497665615833,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,log,known_label_minus_all,-6.315339515694518e-05,-0.004391000780192477,0.004144289757578342,-0.003165980516451938,-0.004391000780192477,0.004144289757578342,10000,0,0.0,supported,0.004391000780192477,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_negative,0.011611194929081137,,,,-0.3942202264249287,0.470047603114951,10000,1656,0.1656,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_all,-0.011484593837535029,-0.08276097828042155,0.05941011020648527,-0.07019381713347232,-0.08276097828042155,0.05941011020648527,10000,0,0.0,supported,0.08276097828042155,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_known_label,-0.0034632034632035014,-0.07220526290586778,0.0666468253968254,-0.060479939305531256,-0.07220526290586778,0.0666468253968254,10000,0,0.0,supported,0.07220526290586778,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,binary,known_label_minus_all,-0.008021390374331527,-0.029629629629629617,0.0,-0.024471635150166815,-0.029629629629629617,0.0,10000,0,0.0,supported,0.029629629629629617,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_negative,-0.10000000000000003,,,,-0.9959972249034749,0.9264326375711578,10000,1656,0.1656,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_all,-0.02755009396864949,-0.07207713306677918,0.01056768934360237,-0.06342962254442827,-0.07207713306677918,0.01056768934360237,10000,0,0.0,supported,0.07207713306677918,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_known_label,-0.04085713600666807,-0.0827537487530602,-0.008021473903432332,-0.075203577695833,-0.0827537487530602,-0.008021473903432332,10000,0,0.0,supported,0.0827537487530602,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,log,known_label_minus_all,0.01330704203801858,0.0012125375920707172,0.030717307495233985,0.0026794587486190127,0.0012125375920707172,0.030717307495233985,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_negative,-0.28420709378146825,,,,-0.4842562128281445,-0.09062767726551194,10000,70,0.007,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_all,-0.04374890715159996,-0.14504849406764586,0.0586854185051428,-0.12762580677830945,-0.14504849406764586,0.0586854185051428,10000,0,0.0,supported,0.14504849406764586,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_known_label,-0.10557491289198612,-0.18228383361017184,-0.04551281643692912,-0.16689917544538854,-0.18228383361017184,-0.04551281643692912,10000,0,0.0,supported,0.18228383361017184,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,known_label_minus_all,0.06182600574038616,0.0,0.14007845701209543,0.008150126900126873,0.0,0.14007845701209543,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_negative,-0.7285714285714286,,,,-0.964378078817734,-0.5010198917906828,10000,70,0.007,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_all,-0.05323754973598227,-0.12480677974668745,0.006266890024204499,-0.11192543892858157,-0.12480677974668745,0.006266890024204499,10000,0,0.0,supported,0.12480677974668745,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_known_label,-0.05323754973598227,-0.12480677974668745,0.006266890024204499,-0.11192543892858157,-0.12480677974668745,0.006266890024204499,10000,0,0.0,supported,0.12480677974668745,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_negative,-0.5483224583138089,,,,-1.2452137496988236,0.14849472365627078,10000,1420,0.142,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_all,-0.04259929898046744,-0.10576168460347934,0.012812357067579104,-0.0937547757264643,-0.10576168460347934,0.012812357067579104,10000,0,0.0,supported,0.10576168460347934,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_known_label,-0.04259929898046744,-0.10576168460347934,0.012812357067579104,-0.0937547757264643,-0.10576168460347934,0.012812357067579104,10000,0,0.0,supported,0.10576168460347934,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_negative,-0.40306441525953723,,,,-1.0442416772110477,0.24145833333333316,10000,1420,0.142,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
