blinded_id,source_file,row_i,split,model,condition,anchor,provider,parser_estimate,parser_status,final_estimate,final_status,measurement_source
b_8cd7e03d92dd8b3e11c7,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,4,pilot,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,SiliconFlow,17500000,clear,17500000,clear,parser_confirmed
b_aa42fd1566a94cb04bd3,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,5,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,SiliconFlow,29000000,clear,29000000,clear,parser_confirmed
b_f47f765bc2115aea036e,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,6,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Novita,23000000,clear,23000000,clear,parser_confirmed
b_477ac125d2ca2a4fc164,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,7,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Novita,23400000,clear,23400000,clear,parser_confirmed
b_36fd97108de704315ba3,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,8,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,SiliconFlow,33000000,clear,33000000,clear,parser_confirmed
b_9f0755a035b2c92b39ef,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,9,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,SiliconFlow,29000000,clear,29000000,clear,parser_confirmed
b_73ed8ccf292819885b74,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,10,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,29600000,clear,29600000,clear,parser_confirmed
b_a11aaf1c671098f709e1,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,11,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_663e7326a396c000947b,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,12,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Together,17500000,clear,17500000,clear,parser_confirmed
b_c6b2e56bacfe3ce8c2c1,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,13,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Novita,17500000,clear,17500000,clear,parser_confirmed
b_a57723cd1c0cb737b32d,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,14,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,DeepInfra,23000000,clear,23000000,clear,parser_confirmed
b_0e42ca6b20f82872be13,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,15,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Venice,32000000,clear,32000000,clear,parser_confirmed
b_50f3e2980d696e7cc719,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,16,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,59000000,clear,59000000,clear,parser_confirmed
b_c3c267a2c48e8e2f7e99,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,17,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,SiliconFlow,29000000,clear,29000000,clear,parser_confirmed
b_8d9b9c4818d779bf5736,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,18,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_d7ecdfbb9365a2c10dba,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,19,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,33000000,clear,33000000,clear,parser_confirmed
b_745e03c06422eb6919c2,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,20,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,36000000,clear,36000000,clear,parser_confirmed
b_8c9088052aedda5f04da,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,21,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,,ambiguous,24000000,clear,blind_adjudication
b_b3a706d33a15c9c70a36,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,22,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_19b4c8fb4f603daf825b,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,23,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_0a48afcf664bdc9263f1,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,24,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_069b6393fd745b53bc1a,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,25,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,19500000,clear,19500000,clear,parser_confirmed
b_b3bb60bc869ca27a58c5,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,26,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_2c77ad8361814123c573,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,27,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_135a34457913e0ef7a38,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,28,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,28000000,clear,28000000,clear,parser_confirmed
b_2550592cdf95b9867774,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,29,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,47000000,clear,47000000,clear,parser_confirmed
b_96d8ca59a741528d87b7,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,30,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_965425a18d8530d5436f,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,31,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_5dc455938555a0ee15fb,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,32,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,29250000,clear,29250000,clear,parser_confirmed
b_60c5749fa5a84d496db3,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,33,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_cfb7116f1eea66c90587,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,34,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23800000,clear,23800000,clear,parser_confirmed
b_a57cbdc2c55b1e7581cf,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,35,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_5b390517a6d7c760c0ad,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,36,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,37500000,clear,37500000,clear,parser_confirmed
b_cec30da35178556030c5,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,37,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,29500000,clear,29500000,clear,parser_confirmed
b_653e71f70fd7f1c11e85,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,38,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,29000000,clear,29000000,clear,parser_confirmed
b_b1ba35e428b50a0dbbc9,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,39,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,16500000,clear,16500000,clear,parser_confirmed
b_c729002552e98ba0eaa7,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,40,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_697af41ba1befc3ea8c9,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,41,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,33000000,clear,33000000,clear,parser_confirmed
b_0594fdc37c30777b280c,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,42,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_d7a2830f941a8b075322,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,43,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,29250000,clear,29250000,clear,parser_confirmed
b_a6d77df87a5041ff6c9f,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,44,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,41000000,clear,41000000,clear,parser_confirmed
b_7838a8906bab4da76a73,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,45,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_b44ff7c4093ca318ba53,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,46,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_48a326bf096411beabd7,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,47,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_f9fbdf541c52d3606711,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,48,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,36000000,clear,36000000,clear,parser_confirmed
b_df18122e37b60061afb6,qwen3p8-2p4t-a95b/irrelevant_number_80000000.json,49,holdout,qwen/qwen3.8-2.4t-a95b,irrelevant_number,80000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_5505f1e4bb8c87072e62,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,0,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Novita,24000000,clear,24000000,clear,parser_confirmed
b_5bc2fbc6c569ab13f328,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,1,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Novita,41000000,clear,41000000,clear,parser_confirmed
b_e7203ccee1b88d822df0,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,2,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,DeepInfra,23400000,clear,23400000,clear,parser_confirmed
b_e2c8123c517337d6bd3f,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,3,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Together,16700000,clear,16700000,clear,parser_confirmed
b_52d8357f304831220f21,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,4,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Venice,70000000,clear,70000000,clear,parser_confirmed
b_a63c7d2e08c14e811b45,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,5,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Venice,34000000,clear,34000000,clear,parser_confirmed
b_958834e988c96dcc6f89,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,6,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23600000,clear,23600000,clear,parser_confirmed
b_138d3420cb8ddb51aaa8,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,7,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Together,35000000,clear,35000000,clear,parser_confirmed
b_0d362240f9f27621bff4,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,8,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,DeepInfra,20000000,clear,20000000,clear,parser_confirmed
b_7a5653603d1cb31072c1,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,9,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,SiliconFlow,29000000,clear,29000000,clear,parser_confirmed
b_089477661fdd1fc727b1,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,10,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,SiliconFlow,17500000,clear,17500000,clear,parser_confirmed
b_f701874c04f2a5e8079c,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,11,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,SiliconFlow,23400000,clear,23000000,clear,blind_adjudication
b_fadbb6189cef36095995,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,12,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,DeepInfra,29000000,clear,29000000,clear,parser_confirmed
b_df4e8bfe7b940a1e62d6,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,13,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Together,23000000,clear,23000000,clear,parser_confirmed
b_c227d1c3b268ca123015,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,14,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,DeepInfra,12000000,clear,12000000,clear,parser_confirmed
b_c886ee79c2cb5234d0cb,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,15,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,29000000,clear,29000000,clear,parser_confirmed
b_9b80eb95ce32b49bad81,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,16,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,29000000,clear,29000000,clear,parser_confirmed
b_4a39740511f34fece589,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,17,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,,ambiguous,35000000,clear,blind_adjudication
b_65628ee541f0419eee77,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,18,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,22000000,clear,22000000,clear,parser_confirmed
b_19f8b3a97f07f91fc920,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,19,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_2f59e4d351c9a75d0714,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,20,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_f135c6ae4eb6f005f26d,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,21,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,17800000,clear,17800000,clear,parser_confirmed
b_579e94d1f05b77d59dd7,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,22,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_9ea88c798166dffe384b,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,23,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,36000000,clear,36000000,clear,parser_confirmed
b_c5a778d8c98f7084932e,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,24,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_f5b07ed962bcac59c6fc,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,25,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_5c3bf25f9ef6de67bb3e,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,26,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23700000,clear,23700000,clear,parser_confirmed
b_249e00f14b45f6d1e60f,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,27,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_47cfedbcc2b0c62cec30,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,28,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23600000,clear,23600000,clear,parser_confirmed
b_0529a22d4f3f27535b1c,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,29,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_3b579e161395e2534290,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,30,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23500000,clear,23500000,clear,parser_confirmed
b_0185165470c28d4b2541,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,31,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_ee3fd19e0d7732436620,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,32,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_9d033e5cf5f049eca45c,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,33,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,36000000,clear,36000000,clear,parser_confirmed
b_bb1afab37b28d6deea9f,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,34,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,52000000,clear,52000000,clear,parser_confirmed
b_46832b8bf41039ed5e15,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,35,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_8295831052e6834be90d,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,36,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,26000000,clear,26000000,clear,parser_confirmed
b_a75d5ffeea415d957a8a,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,37,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,19000000,clear,19000000,clear,parser_confirmed
b_bf83b488bb9d5b01d847,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,38,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_e3954fab146aafef78a8,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,39,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_36905082244647b2bfa9,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,40,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_747eef47824fc005f09a,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,41,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_7d6d51a631e762096a22,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,42,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_85382fb236da39550148,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,43,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,,ambiguous,30000000,clear,blind_adjudication
b_be4fc03dee0d747c7b56,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,44,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,46800000,clear,46800000,clear,parser_confirmed
b_9226e47bb466e7172a86,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,45,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_bd52eb8e3f3855f2e3e8,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,46,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_cf82450dadb898c4c50a,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,47,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_1a600fe01fb065f03f09,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,48,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_66619bdc1c93e32b2911,qwen3p8-2p4t-a95b/neutral_boundary_40000000.json,49,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,40000000,Modal,18000000,clear,18000000,clear,parser_confirmed
b_f9636b724094a2d42df3,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,0,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Novita,36000000,clear,36000000,clear,parser_confirmed
b_a0b27de90f0d8507910c,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,1,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,SiliconFlow,22000000,clear,22000000,clear,parser_confirmed
b_8dbc703e5cfe78b19af4,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,2,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,DeepInfra,24000000,clear,24000000,clear,parser_confirmed
b_a32a06ec384a7e140ea6,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,3,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,DeepInfra,35000000,clear,35000000,clear,parser_confirmed
b_c3ab4338ed41ae8d3681,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,4,pilot,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Together,30000000,clear,30000000,clear,parser_confirmed
b_02ba656fd7f12d38b108,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,5,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,DeepInfra,23400000,clear,23400000,clear,parser_confirmed
b_28747dff35d9e124725d,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,6,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_4e48ac5d1bb0f851a4a8,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,7,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,DeepInfra,17500000,clear,17500000,clear,parser_confirmed
b_6af0227229ca6ea5a520,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,8,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,DeepInfra,29000000,clear,29000000,clear,parser_confirmed
b_813c40cd369971afa9dc,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,9,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Venice,,ambiguous,38000000,clear,blind_adjudication
b_3c8d7128cf74c74ebf63,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,10,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Venice,32000000,clear,32000000,clear,parser_confirmed
b_a4a0022bfb33326a8a21,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,11,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Novita,23400000,clear,23400000,clear,parser_confirmed
b_b6f3aaf9c8c24bda2b1c,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,12,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Together,36000000,clear,36000000,clear,parser_confirmed
b_e8d216e52a2a2a7c21c5,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,13,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Venice,45000000,clear,45000000,clear,parser_confirmed
b_f00aed57e557cdc1aff8,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,14,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Venice,36000000,clear,36000000,clear,parser_confirmed
b_022350260b2474cf798a,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,15,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,SiliconFlow,24000000,clear,24000000,clear,parser_confirmed
b_0ccee3dd2444e891920e,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,16,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_e176f65c045a7e5bb6e2,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,17,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,30000000,clear,30000000,clear,parser_confirmed
b_a123808b74d098fb96f0,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,18,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,20655000,clear,20000000,clear,blind_adjudication
b_52f6bcd4e4144d4be0e1,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,19,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,29000000,clear,29000000,clear,parser_confirmed
b_378f13914e4467f76be8,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,20,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_a00dab2bc45176cc28d8,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,21,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,35000000,clear,35000000,clear,parser_confirmed
b_36cc1457cd94e15bb1e6,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,22,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,25000000,clear,25000000,clear,parser_confirmed
b_30025efbc4d23b9cb354,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,23,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,,ambiguous,23400000,clear,blind_adjudication
b_df13219a3bbe4ad29d37,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,24,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_7eb9aaad204fe611ed14,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,25,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,24000000,clear,24000000,clear,parser_confirmed
b_fe0892cba56508516cef,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,26,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,23400000,clear,23400000,clear,parser_confirmed
b_630dd26d05a1ac2ca659,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,27,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,23000000,clear,23000000,clear,parser_confirmed
b_4c1503f8669e6d7e5555,qwen3p8-2p4t-a95b/neutral_boundary_80000000.json,28,holdout,qwen/qwen3.8-2.4t-a95b,neutral_boundary,80000000,Modal,24000000,clear,24000000,clear,parser_confirmed
